userName,gender,city,min_experience,job_title,education,skills_name,level
Walker,Male,Baku,1.6,IT Consultant,"MBA
	                    
                    	","Management Proficiency, Communication Proficiency, Analytical Proficiency,
ERP, CRM, IT, IT Infrastructure, Cloud Computing, Automation, Strategic Planning, Team Management, Supply Chain Management, senior consultant, project lead, Solution Consultant
",Beginner Level
Ferguson,Female,Belgrade,1.7,IT Consultant,BCA  ( Computer Application )  ,"Management Proficiency, Planning/Organizing, Technical Proficiency,
IT Infrastructure, IT Manager, pre sales
",Beginner Level
Samaniego,Female,Budapest,1.8,IT Consultant,"BA  ( Arts )  , MBA /  PGDM

	                    
                    	","Management Proficiency, Leadership Proficiency, Training/Mentoring,
NETWORKING, CISCO, TEchnical support, MICROSOFT ( WINXP, 7.0, 2K3, 2K8 ), 6.0 ), SAP BASIS, Linux / unix, cloud and data center, It Infrastructure Support, It Project Manager, IT head, Windows System Administrator, RedHat / Linux, Microsoft Azure, Aws
",Beginner Level
Onwumelu,Male,New Delhi,1.9,IT Consultant,BE /  B.Tech  ( Engineering )  ,"Desktop Support, Software Implementation, Data Management, It Procurement, It Program Management, It Project Management, End User Support, IT Trainer, MIS Reports, Annual Reports, Monthly Reports, Monitoring, Monitoring & Evaluation, Program Manager, IT System Manager, Microsoft Excel, Powerpoint, Computer Analyst, Project Coordination, Health Unit Coordinator, It Project Manager
",Beginner Level
Young,Female,Phnom Penh,0,IT Consultant,"B.com.  ( Commerce )  , MCA /  PGDCA

	                    
                    	","Management Proficiency, Analytical Proficiency, Technical Proficiency,
HTML, Css, Javascript, Ajax, Mysql, Php, Jquery, bootstrap, Nodejs, React, Reactjs
",Beginner Level
Toscano,Male,Roseau,2.5,IT Consultant,Other School /  Graduation ,"Interpersonal Abilities, Teamwork, Technical Proficiency,
PMP Certification, Project Manager, Senior Product Manager, Program Manager, Oracle PL / SQL, FLEXCUBE, core banking, micro finance, project management, Finance, hadoop, Devops, Certified Scrum Master, certified scrum product owner, Agile Methodologies, People Management
",Beginner Level
Walton,Female,Luanda,0.1,IT Consultant,"BA  ( Arts )  , MA  ( Arts ) 
	                    
                    	","Management Proficiency, Communication Proficiency, Leadership Proficiency,
Content Writing, content editing, Proof Reading, Content Creation, digital content, Print, Web Content, Copy Editing, Freelance Copy Editor, Freelance Journalist, freelance content editor, edtorial, Magazines, Print Media
",Beginner Level
Chiang,Male,Ashgabat,0.2,IT Consultant,BE /  B.Tech  ( Engineering )  ,"
Python, Microsoft Excel, Data Analysis, SQL, pandas, Problem-solving Skills, Strong Analytical Skills, Communication, Interpersonal, Leadership, Test Cases, Automation Testing, Manual Testing, Compliance Testing, Business Analysis
",Beginner Level
Burgos,Female,Nouakchott,0.3,IT Consultant,"MCA /  PGDCA
                  	
	                  	
                    	","Planning/Organizing, Research Proficiency, Training/Mentoring,
Erp, Six Sigma, business process consulting, testing software, iso 27001 lead auditor certified, microsoft power bi certified
",Beginner Level
Spinelli,Male,Thimphu,0.4,IT Consultant,"MBA /  PGDM
	                    
                    	","
Business Analysis, Strategic Analysis, Strategic Planning, Market Analysis, Product Analyst, Product Consultant, Product Owner
",Beginner Level
Lung,Male,Antananarivo,0.5,IT Consultant,"ME /  M.Tech. /  MS  ( Engg /  Sciences ) 
	                    
                    	","Management Proficiency, Creative Proficiency, Planning/Organizing,
Devops, Docker, Puppet, Aws, Amazon Ec2, Linux, Unix, openshift, Vpc, Rds, direct connect, Chef, Ansible, solution / technical architecture, Git, Jenkins, cassandra, aws consulting, Microsoft Azure, Amazon Aws, oracle cloud
",Beginner Level
Noble,Female,Nairobi,0.6,IT Consultant,"BE /  B.Tech  ( Engineering )  

	                    
                    	","Management Proficiency, Planning/Organizing, Communication Proficiency,
consulting services, strategy, service delivery and management, practice manager, presales, solution designing, Business Development Specialist, Telecommunications Specialist, 5g, 4g, 3g
",Beginner Level
Pai,Female,Quito,0.7,IT Consultant,BE /  B.Tech  ( Engineering )  ,"Training/Mentoring, Technical Proficiency, Creative Proficiency,
CCIE
",Beginner Level
Peavy,Male,Amsterdam,2.8,IT Consultant,"MBA /  PGDM
	                    
                    	","Management Proficiency, Planning/Organizing, Creative Proficiency,
Solutioning & amp; ConsultingERP SAPProject Management, S / 4HANA, Practice Director
",Beginner Level
Yermakov,Female,Dublin,0.9,IT Consultant,"BE /  B.Tech  ( Engineering )  , PG Diploma

	                    
                    	","Management Proficiency, Training/Mentoring, Planning/Organizing,
Consulting, Project Lead and Testing, Analyst, Business Requirement Analysis
",Beginner Level
Burton,Male,Male,1,IT Consultant,BE /  B.Tech  ( Engineering )  ,"Management Proficiency, Creative Proficiency, Planning/Organizing,
advanced java, hibernate, soa, service oriented architecture, osb, bpel, oracle soa, weblogic, soap web services, xml, xsl, xslt, java, html, Core Java
",Beginner Level
Costa,Female,Tokyo,1.1,IT Consultant,"B.Sc.  ( Science )  , MCA /  PGDCA

	                    
                    	","Planning/Organizing, Management Proficiency, Technical Proficiency,
c#, MVC, angular 8, azure devop, Sharepoint Server / MOSS, Javascript Developer, Jquery, Extjs, MS SQL Server, oracle
",Beginner Level
Pugliesi,Male,Riga,1.2,IT Consultant,BE /  B.Tech  ( Engineering )  ,"Management Proficiency, Planning/Organizing, Creative Proficiency,
MS PROJECTS, AUTO CADD, EXCELL & MSWORD.
",Beginner Level
Lindell,Female,Sucre (de jure),1.3,IT Consultant,"BA  ( Arts )  , MCA /  PGDCA

	                    
                    	","Planning/Organizing, Technical Proficiency, Teamwork,
Firewall, trendmicro deep security, trendmicro cloud security, forcepoint proxy, paloalto, Symantec Endpoint Protection, trendmicro apexone, trendmicro mobile security, array loadbalancer, Cisco Asa, array waf
",Beginner Level
Sorenson,Male,Sucre (de jure),1.4,IT Consultant,"BCA  ( Computer Application )  , MBA /  PGDM

	                    
                    	","Planning/Organizing, Management Proficiency, Technical Proficiency,
IT security, Microsoft Azure, OpManager, PCI DSS, SOC2, Qualys
",Beginner Level
Arcuri,Male,Khartoum,1.5,IT Consultant,BE /  B.Tech  ( Engineering )  ,"Technical Proficiency, Planning/Organizing, Management Proficiency,
CCIE, Network Security, Firewalls, VPN, IDS / IPS, ASA, FWSM, ACE, WAAS, SSL, WAN, Optimization, WAN Acceleration, Load Balancer, Wireshark, Information Security, Network Security Engineer, Risk Analysis, Risk Management, Risk Control
",Beginner Level
Banks,Female,Praia,1.6,IT Consultant,"BCA  ( Computer Application )  , MCA /  PGDCA

	                    
                    	","Management Proficiency, Creative Proficiency, Planning/Organizing,
Sas Developer, Sas Macros, Sas / ods, Proc SQL, Proc import, Proc report, Proc compare, proc sort, Sas / base, Sas Bi, SEO, Ppc, Search Engine Marketing, Social Media Marketing, Search Engine Optimization, Google Adwords, Google Adsense, Google Analytics, Google Webmaster, Facebook Ads, Linkedin, Twitter, On Page Optimization, Off Page Optimization, Keyword Research, Site Analysis, Competitor Analysis, quora, WordPress
",Beginner Level
Parry,Female,Luxembourg,1.7,IT Consultant,"MCA /  PGDCA
                  	
	                  	
                    	","Planning/Organizing, Creative Proficiency, Interpersonal Abilities,
php, mysql, CSS, Html Developer, codeigniter, php7, Laravel, Javascript, Jquery, Ajax, Json
",Beginner Level
Cockett,Male,Bissau,1.8,IT Consultant,BCA  ( Computer Application )  ,"Management Proficiency, Planning/Organizing, Technical Proficiency,
IT Infrastructure, IT Manager, pre sales
",Beginner Level
Galkina,Female,Basseterre,1.9,IT Consultant,"BA  ( Arts )  , MBA /  PGDM

	                    
                    	","Management Proficiency, Leadership Proficiency, Training/Mentoring,
NETWORKING, CISCO, TEchnical support, MICROSOFT ( WINXP, 7.0, 2K3, 2K8 ), 6.0 ), SAP BASIS, Linux / unix, cloud and data center, It Infrastructure Support, It Project Manager, IT head, Windows System Administrator, RedHat / Linux, Microsoft Azure, Aws
",Beginner Level
Marino,Male,Amsterdam,1,IT Consultant,BE /  B.Tech  ( Engineering )  ,"Desktop Support, Software Implementation, Data Management, It Procurement, It Program Management, It Project Management, End User Support, IT Trainer, MIS Reports, Annual Reports, Monthly Reports, Monitoring, Monitoring & Evaluation, Program Manager, IT System Manager, Microsoft Excel, Powerpoint, Computer Analyst, Project Coordination, Health Unit Coordinator, It Project Manager
",Beginner Level
Spears,Female,Ankara,1,IT Consultant,"B.com.  ( Commerce )  , MCA /  PGDCA

	                    
                    	","Management Proficiency, Analytical Proficiency, Technical Proficiency,
HTML, Css, Javascript, Ajax, Mysql, Php, Jquery, bootstrap, Nodejs, React, Reactjs
",Beginner Level
Cunningham,Male,Nuuk,1.5,IT Consultant,Other School /  Graduation ,"Interpersonal Abilities, Teamwork, Technical Proficiency,
PMP Certification, Project Manager, Senior Product Manager, Program Manager, Oracle PL / SQL, FLEXCUBE, core banking, micro finance, project management, Finance, hadoop, Devops, Certified Scrum Master, certified scrum product owner, Agile Methodologies, People Management
",Beginner Level
Hardacre,Female,Damascus,1.6,IT Consultant,"BA  ( Arts )  , MA  ( Arts ) 

	                    
                    	","Management Proficiency, Communication Proficiency, Leadership Proficiency,
Content Writing, content editing, Proof Reading, Content Creation, digital content, Print, Web Content, Copy Editing, Freelance Copy Editor, Freelance Journalist, freelance content editor, edtorial, Magazines, Print Media
",Beginner Level
Maslow,Male,Managua,0.5,IT Consultant,BE /  B.Tech  ( Engineering )  ,"
Python, Microsoft Excel, Data Analysis, SQL, pandas, Problem-solving Skills, Strong Analytical Skills, Communication, Interpersonal, Leadership, Test Cases, Automation Testing, Manual Testing, Compliance Testing, Business Analysis
",Beginner Level
Wakelin,Male,Funafuti,1,IT Consultant,"MCA /  PGDCA
                  	
	                  	
                    	","Planning/Organizing, Research Proficiency, Training/Mentoring,
Erp, Six Sigma, business process consulting, testing software, iso 27001 lead auditor certified, microsoft power bi certified
",Beginner Level
Esposito,Female,Dushanbe,0,IT Consultant,"BA  ( Arts )  , MCA /  PGDCA

	                    
                    	","Planning/Organizing, Technical Proficiency, Teamwork,
Firewall, trendmicro deep security, trendmicro cloud security, forcepoint proxy, paloalto, Symantec Endpoint Protection, trendmicro apexone, trendmicro mobile security, array loadbalancer, Cisco Asa, array waf
",Beginner Level
